0.24783, 60.100
0.30088, 50.106
0.34880, 42.840
0.36819, 40.151
0.39891, 36.097
0.44885, 30.197
0.49896, 25.220
0.54926, 21.126
0.56170, 20.243
0.59975, 17.674
0.64950, 14.744
